# Logfile created on 2023-05-03 18:23:52 +0000 by logger.rb/v1.4.3
[2023-05-03T18:23:52+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded (One version per cookbook)
[2023-05-03T18:23:52+00:00] INFO: *** Cinc Client 17.10.0 ***
[2023-05-03T18:23:52+00:00] INFO: Platform: x86_64-linux
[2023-05-03T18:23:52+00:00] INFO: Cinc-client pid: 32
[2023-05-03T18:23:53+00:00] INFO: Setting the run_list to ["recipe[gitlab-ee]"] from CLI options
[2023-05-03T18:23:53+00:00] INFO: Run List is [recipe[gitlab-ee]]
[2023-05-03T18:23:53+00:00] INFO: Run List expands to [gitlab-ee]
[2023-05-03T18:24:21+00:00] INFO: file[/var/opt/gitlab/gitaly/VERSION] updated file contents /var/opt/gitlab/gitaly/VERSION
[2023-05-03T18:24:21+00:00] INFO: file[/var/opt/gitlab/gitaly/RUBY_VERSION] created file /var/opt/gitlab/gitaly/RUBY_VERSION
[2023-05-03T18:24:21+00:00] INFO: file[/var/opt/gitlab/gitaly/RUBY_VERSION] updated file contents /var/opt/gitlab/gitaly/RUBY_VERSION
[2023-05-03T18:24:21+00:00] INFO: version_file[Create Ruby version file for Gitaly] not queuing delayed action hup on runit_service[gitaly] (delayed), as it's already been queued
[2023-05-03T18:24:22+00:00] INFO: ruby_block[Link postgresql bin files to the correct version] called
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/etc/gitlab-psql-rc] created file /opt/gitlab/etc/gitlab-psql-rc
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/etc/gitlab-psql-rc] updated file contents /opt/gitlab/etc/gitlab-psql-rc
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/etc/gitlab-psql-rc] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/etc/gitlab-psql-rc] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/var/opt/gitlab/postgresql] created directory /var/opt/gitlab/postgresql
[2023-05-03T18:24:22+00:00] INFO: directory[/var/opt/gitlab/postgresql] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: directory[/var/opt/gitlab/postgresql] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/.profile] created file /var/opt/gitlab/postgresql/.profile
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/.profile] updated file contents /var/opt/gitlab/postgresql/.profile
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/.profile] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/.profile] mode changed to 600
[2023-05-03T18:24:22+00:00] INFO: directory[/var/opt/gitlab/postgresql/data] created directory /var/opt/gitlab/postgresql/data
[2023-05-03T18:24:22+00:00] INFO: directory[/var/opt/gitlab/postgresql/data] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: directory[/var/opt/gitlab/postgresql/data] mode changed to 700
[2023-05-03T18:24:22+00:00] INFO: directory[/var/log/gitlab/postgresql] created directory /var/log/gitlab/postgresql
[2023-05-03T18:24:22+00:00] INFO: directory[/var/log/gitlab/postgresql] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: directory[/var/log/gitlab/postgresql] mode changed to 700
[2023-05-03T18:24:22+00:00] INFO: execute[/opt/gitlab/embedded/bin/initdb -D /var/opt/gitlab/postgresql/data -E UTF8] ran successfully
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.crt] created file /var/opt/gitlab/postgresql/data/server.crt
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.crt] updated file contents /var/opt/gitlab/postgresql/data/server.crt
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.crt] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.crt] group changed to 996
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.crt] mode changed to 600
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.key] created file /var/opt/gitlab/postgresql/data/server.key
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.key] updated file contents /var/opt/gitlab/postgresql/data/server.key
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.key] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.key] group changed to 996
[2023-05-03T18:24:22+00:00] INFO: file[/var/opt/gitlab/postgresql/data/server.key] mode changed to 600
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/postgresql.conf] backed up to /opt/gitlab/embedded/cookbooks/cache/backup/var/opt/gitlab/postgresql/data/postgresql.conf.chef-20230503182422.551312
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/postgresql.conf] updated file contents /var/opt/gitlab/postgresql/data/postgresql.conf
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/postgresql.conf] mode changed to 644
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/runtime.conf] created file /var/opt/gitlab/postgresql/data/runtime.conf
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/runtime.conf] updated file contents /var/opt/gitlab/postgresql/data/runtime.conf
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/runtime.conf] owner changed to 996
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/runtime.conf] mode changed to 644
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/pg_hba.conf] backed up to /opt/gitlab/embedded/cookbooks/cache/backup/var/opt/gitlab/postgresql/data/pg_hba.conf.chef-20230503182422.652774
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/pg_hba.conf] updated file contents /var/opt/gitlab/postgresql/data/pg_hba.conf
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/pg_hba.conf] mode changed to 644
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/pg_ident.conf] backed up to /opt/gitlab/embedded/cookbooks/cache/backup/var/opt/gitlab/postgresql/data/pg_ident.conf.chef-20230503182422.668912
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/pg_ident.conf] updated file contents /var/opt/gitlab/postgresql/data/pg_ident.conf
[2023-05-03T18:24:22+00:00] INFO: template[/var/opt/gitlab/postgresql/data/pg_ident.conf] mode changed to 644
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql] created directory /opt/gitlab/sv/postgresql
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/run] created file /opt/gitlab/sv/postgresql/run
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/run] updated file contents /opt/gitlab/sv/postgresql/run
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/run] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/run] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/run] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log] created directory /opt/gitlab/sv/postgresql/log
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log/main] created directory /opt/gitlab/sv/postgresql/log/main
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log/main] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log/main] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/log/main] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] created file /opt/gitlab/sv/postgresql/log/config
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] updated file contents /opt/gitlab/sv/postgresql/log/config
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] mode changed to 644
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] sending create action to ruby_block[verify_chown_persisted_on_postgresql] (immediate)
[2023-05-03T18:24:22+00:00] INFO: ruby_block[verify_chown_persisted_on_postgresql] called
[2023-05-03T18:24:22+00:00] INFO: link[/var/log/gitlab/postgresql/config] created
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/run] created file /opt/gitlab/sv/postgresql/log/run
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/run] updated file contents /opt/gitlab/sv/postgresql/log/run
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/run] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/run] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/run] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/env] created directory /opt/gitlab/sv/postgresql/env
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/env] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/env] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/env] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/control] created directory /opt/gitlab/sv/postgresql/control
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/control] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/control] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: directory[/opt/gitlab/sv/postgresql/control] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/control/t] created file /opt/gitlab/sv/postgresql/control/t
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/control/t] updated file contents /opt/gitlab/sv/postgresql/control/t
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/control/t] owner changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/control/t] group changed to 0
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/control/t] mode changed to 755
[2023-05-03T18:24:22+00:00] INFO: link[/opt/gitlab/init/postgresql] created
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/run] sending run action to ruby_block[restart_service] (delayed)
[2023-05-03T18:24:22+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2023-05-03T18:24:22+00:00] INFO: link[/opt/gitlab/service/postgresql] created
[2023-05-03T18:24:24+00:00] INFO: ruby_block[wait for postgresql service socket] called
[2023-05-03T18:24:24+00:00] INFO: directory[/opt/gitlab/service/postgresql/supervise] mode changed to 755
[2023-05-03T18:24:24+00:00] INFO: directory[/opt/gitlab/service/postgresql/log/supervise] mode changed to 755
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/ok] created file /opt/gitlab/service/postgresql/supervise/ok
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/ok] owner changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/ok] group changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/ok] updated atime and mtime to 2023-05-03 18:24:24 +0000
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/ok] created file /opt/gitlab/service/postgresql/log/supervise/ok
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/ok] owner changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/ok] group changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/ok] updated atime and mtime to 2023-05-03 18:24:24 +0000
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/status] owner changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/status] group changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/status] updated atime and mtime to 2023-05-03 18:24:24 +0000
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] owner changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] group changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] updated atime and mtime to 2023-05-03 18:24:24 +0000
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/control] created file /opt/gitlab/service/postgresql/supervise/control
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/control] owner changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/control] group changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/supervise/control] updated atime and mtime to 2023-05-03 18:24:24 +0000
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/control] created file /opt/gitlab/service/postgresql/log/supervise/control
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/control] owner changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/control] group changed to 996
[2023-05-03T18:24:24+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/control] updated atime and mtime to 2023-05-03 18:24:24 +0000
[2023-05-03T18:24:24+00:00] INFO: ruby_block[reload_log_service] called
[2023-05-03T18:24:24+00:00] INFO: template[/opt/gitlab/sv/postgresql/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2023-05-03T18:24:25+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] owner changed to 996
[2023-05-03T18:24:25+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] group changed to 996
[2023-05-03T18:24:25+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] updated atime and mtime to 2023-05-03 18:24:25 +0000
[2023-05-03T18:24:26+00:00] INFO: ruby_block[restart_log_service] called
[2023-05-03T18:24:26+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] owner changed to 996
[2023-05-03T18:24:26+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] group changed to 996
[2023-05-03T18:24:26+00:00] INFO: file[/opt/gitlab/service/postgresql/log/supervise/status] updated atime and mtime to 2023-05-03 18:24:26 +0000
[2023-05-03T18:24:27+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start postgresql] ran successfully
[2023-05-03T18:24:27+00:00] INFO: execute[create gitlab postgresql user] ran successfully
[2023-05-03T18:24:27+00:00] INFO: execute[create gitlab_replicator postgresql user] ran successfully
[2023-05-03T18:24:27+00:00] INFO: execute[set options for gitlab_replicator postgresql user] ran successfully
[2023-05-03T18:24:27+00:00] INFO: execute[create database gitlabhq_production] ran successfully
[2023-05-03T18:24:27+00:00] INFO: execute[enable pg_trgm extension (postgresql)] ran successfully
[2023-05-03T18:24:27+00:00] INFO: execute[enable btree_gist extension (postgresql)] ran successfully
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/postgresql/VERSION] created file /var/opt/gitlab/postgresql/VERSION
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/postgresql/VERSION] updated file contents /var/opt/gitlab/postgresql/VERSION
[2023-05-03T18:24:27+00:00] INFO: directory[/var/opt/gitlab/gitlab-kas] created directory /var/opt/gitlab/gitlab-kas
[2023-05-03T18:24:27+00:00] INFO: directory[/var/opt/gitlab/gitlab-kas] owner changed to 998
[2023-05-03T18:24:27+00:00] INFO: directory[/var/opt/gitlab/gitlab-kas] mode changed to 700
[2023-05-03T18:24:27+00:00] INFO: directory[/var/log/gitlab/gitlab-kas] created directory /var/log/gitlab/gitlab-kas
[2023-05-03T18:24:27+00:00] INFO: directory[/var/log/gitlab/gitlab-kas] owner changed to 998
[2023-05-03T18:24:27+00:00] INFO: directory[/var/log/gitlab/gitlab-kas] mode changed to 700
[2023-05-03T18:24:27+00:00] INFO: directory[/opt/gitlab/etc/gitlab-kas] created directory /opt/gitlab/etc/gitlab-kas
[2023-05-03T18:24:27+00:00] INFO: directory[/opt/gitlab/etc/gitlab-kas] owner changed to 998
[2023-05-03T18:24:27+00:00] INFO: directory[/opt/gitlab/etc/gitlab-kas] mode changed to 700
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/VERSION] created file /var/opt/gitlab/gitlab-kas/VERSION
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/VERSION] updated file contents /var/opt/gitlab/gitlab-kas/VERSION
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/authentication_secret_file] created file /var/opt/gitlab/gitlab-kas/authentication_secret_file
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/authentication_secret_file] updated file contents /var/opt/gitlab/gitlab-kas/authentication_secret_file
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/authentication_secret_file] owner changed to 0
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/authentication_secret_file] group changed to 998
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/authentication_secret_file] mode changed to 640
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/authentication_secret_file] not queuing delayed action restart on runit_service[gitlab-kas] (delayed), as it's already been queued
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file] created file /var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file] updated file contents /var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file] owner changed to 0
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file] group changed to 998
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file] mode changed to 640
[2023-05-03T18:24:27+00:00] INFO: file[/var/opt/gitlab/gitlab-kas/private_api_authentication_secret_file] not queuing delayed action restart on runit_service[gitlab-kas] (delayed), as it's already been queued
[2023-05-03T18:24:27+00:00] INFO: template[/var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml] created file /var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml
[2023-05-03T18:24:27+00:00] INFO: template[/var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml] updated file contents /var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml
[2023-05-03T18:24:27+00:00] INFO: template[/var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml] owner changed to 0
[2023-05-03T18:24:27+00:00] INFO: template[/var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml] group changed to 998
[2023-05-03T18:24:27+00:00] INFO: template[/var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml] mode changed to 640
[2023-05-03T18:24:27+00:00] INFO: template[/var/opt/gitlab/gitlab-kas/gitlab-kas-config.yml] not queuing delayed action restart on runit_service[gitlab-kas] (delayed), as it's already been queued
[2023-05-03T18:24:27+00:00] INFO: directory[/opt/gitlab/etc/gitlab-kas/env] created directory /opt/gitlab/etc/gitlab-kas/env
[2023-05-03T18:24:28+00:00] INFO: file[/opt/gitlab/etc/gitlab-kas/env/SSL_CERT_DIR] created file /opt/gitlab/etc/gitlab-kas/env/SSL_CERT_DIR
[2023-05-03T18:24:28+00:00] INFO: file[/opt/gitlab/etc/gitlab-kas/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/gitlab-kas/env/SSL_CERT_DIR
[2023-05-03T18:24:28+00:00] INFO: file[/opt/gitlab/etc/gitlab-kas/env/OWN_PRIVATE_API_URL] created file /opt/gitlab/etc/gitlab-kas/env/OWN_PRIVATE_API_URL
[2023-05-03T18:24:28+00:00] INFO: file[/opt/gitlab/etc/gitlab-kas/env/OWN_PRIVATE_API_URL] updated file contents /opt/gitlab/etc/gitlab-kas/env/OWN_PRIVATE_API_URL
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas] created directory /opt/gitlab/sv/gitlab-kas
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/run] created file /opt/gitlab/sv/gitlab-kas/run
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/run] updated file contents /opt/gitlab/sv/gitlab-kas/run
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/run] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/run] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/run] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log] created directory /opt/gitlab/sv/gitlab-kas/log
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log/main] created directory /opt/gitlab/sv/gitlab-kas/log/main
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log/main] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log/main] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/log/main] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] created file /opt/gitlab/sv/gitlab-kas/log/config
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] updated file contents /opt/gitlab/sv/gitlab-kas/log/config
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] mode changed to 644
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] sending create action to ruby_block[verify_chown_persisted_on_gitlab-kas] (immediate)
[2023-05-03T18:24:28+00:00] INFO: ruby_block[verify_chown_persisted_on_gitlab-kas] called
[2023-05-03T18:24:28+00:00] INFO: link[/var/log/gitlab/gitlab-kas/config] created
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/run] created file /opt/gitlab/sv/gitlab-kas/log/run
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/run] updated file contents /opt/gitlab/sv/gitlab-kas/log/run
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/run] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/run] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/run] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/env] created directory /opt/gitlab/sv/gitlab-kas/env
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/env] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/env] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/env] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/control] created directory /opt/gitlab/sv/gitlab-kas/control
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/control] owner changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/control] group changed to 0
[2023-05-03T18:24:28+00:00] INFO: directory[/opt/gitlab/sv/gitlab-kas/control] mode changed to 755
[2023-05-03T18:24:28+00:00] INFO: link[/opt/gitlab/init/gitlab-kas] created
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/run] sending run action to ruby_block[restart_service] (delayed)
[2023-05-03T18:24:28+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2023-05-03T18:24:28+00:00] INFO: link[/opt/gitlab/service/gitlab-kas] created
[2023-05-03T18:24:31+00:00] INFO: ruby_block[wait for gitlab-kas service socket] called
[2023-05-03T18:24:32+00:00] INFO: ruby_block[reload_log_service] called
[2023-05-03T18:24:32+00:00] INFO: template[/opt/gitlab/sv/gitlab-kas/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2023-05-03T18:24:32+00:00] INFO: ruby_block[restart_log_service] called
[2023-05-03T18:24:56+00:00] INFO: bash_hide_env[migrate gitlab-rails database] ran successfully
[2023-05-03T18:24:56+00:00] INFO: rails_migration[gitlab-rails] sending run action to execute[clear the gitlab-rails cache] (immediate)
[2023-05-03T18:25:12+00:00] INFO: execute[clear the gitlab-rails cache] ran successfully
